0.000121333, 1.3, 3.25, 3.25, 4.304e-06, 2, 16, 2
8.4933e-05, 0.85, 1.45, 1.45, 1.815e-06, 1, -nan, 0
0.000100444, 1.15, 1.6, 1.6, 2.698e-06, 2, 13, 2
9.3876e-05, 1, 1.9, 1.9, 2.221e-06, 1, -nan, 0
0.00019884, 1.6, 2.85, 2.65, 4.99e-06, 3, 47, 4
0.00010373, 0.65, 1.7, 1.7, 2.242e-06, 1, -nan, 0
0.000105849, 1.45, 2.1, 2.1, 2.663e-06, 1, -nan, 0
0.000144957, 1.1, 1.8, 1.8, 3.772e-06, 2, 26, 2
0.000113432, 1, 2.15, 2.15, 2.455e-06, 1, -nan, 0
0.000268363, 1.55, 3.35, 3.35, 1.0428e-05, 2, 18, 2
0.000134797, 0.65, 0.85, 0.85, 2.334e-06, 1, -nan, 0
0.000143742, 0.75, 1.75, 1.75, 2.679e-06, 1, -nan, 0
0.000166693, 0.6, 1.55, 1.55, 3.276e-06, 1, -nan, 0
0.000245019, 1.35, 2.25, 2.25, 6.835e-06, 2, 13.5, 2
0.000222491, 1.25, 2.75, 2.75, 5.777e-06, 1, -nan, 0
0.000209095, 1.1, 2.4, 2.4, 4.539e-06, 1, -nan, 0
0.000783525, 1.7, 2.5, 2.2, 4.3258e-05, 14, 18.4231, 26
0.000206688, 1, 2.8, 2.8, 4.275e-06, 1, -nan, 0
0.000338147, 1.2, 2.8, 2.8, 9.109e-06, 1, -nan, 0
0.000430638, 0.9, 1.85, 1.85, 8.549e-06, 1, -nan, 0
9.9141e-05, 1.1, 2.5, 2.5, 3.531e-06, 2, 10, 2
0.000112765, 1.25, 3.25, 3.25, 3.479e-06, 2, 16, 2
9.4746e-05, 1.15, 2.8, 2.8, 2.063e-06, 1, -nan, 0
9.7859e-05, 1.4, 3.05, 3.05, 2.709e-06, 1, -nan, 0
9.9169e-05, 1, 2.3, 2.3, 2.389e-06, 1, -nan, 0
0.000106763, 1.35, 3.05, 3.05, 2.979e-06, 1, -nan, 0
0.0001125, 1.4, 3.1, 3.1, 2.815e-06, 1, -nan, 0
0.000117631, 1.45, 2.75, 2.75, 3.207e-06, 1, -nan, 0
0.000115386, 1.05, 1.95, 1.95, 2.335e-06, 1, -nan, 0
0.000127588, 1.2, 3.2, 3.2, 3.364e-06, 1, -nan, 0
0.000148009, 0.6, 1.75, 1.75, 4.615e-06, 2, 8.5, 2
0.000156681, 0.85, 2.4, 2.35, 5.346e-06, 2, 9.5, 2
0.000173158, 0.9, 1.75, 1.75, 5.42e-06, 2, 12, 2
0.000328911, 1.1, 2.05, 2.05, 1.0275e-05, 2, 16, 2
0.000161732, 1.35, 2.95, 2.95, 4.359e-06, 1, -nan, 0
0.00024114, 0.95, 2.15, 2.05, 1.0975e-05, 5, 9.375, 8
0.000230887, 1.35, 1.9, 1.9, 3.925e-06, 1, -nan, 0
0.000167076, 1.3, 3.35, 3.35, 5.123e-06, 1, -nan, 0
0.000143293, 0.6, 1.4, 1.4, 3.076e-06, 1, -nan, 0
0.000197976, 0.75, 1.55, 1.55, 4.982e-06, 2, 8.5, 2
0.000157816, 1.7, 3.4, 3.4, 4.628e-06, 1, -nan, 0
0.000207053, 1.6, 3.55, 3.55, 7.957e-06, 2, 19, 2
0.000187411, 1.65, 2.95, 2.95, 6.643e-06, 2, 16.5, 2
0.00028149, 1.1, 2.5, 2.5, 5.948e-06, 1, -nan, 0
0.000156891, 1.65, 3.2, 3.2, 4.46e-06, 1, -nan, 0
0.000156784, 0.65, 1.45, 1.45, 3.371e-06, 1, -nan, 0
0.000323241, 1.6, 2.6, 2.5, 1.3596e-05, 7, 14.25, 12
0.000285121, 1.95, 3.75, 3.75, 6.709e-06, 1, -nan, 0
0.000146679, 1.6, 2.95, 2.95, 3.268e-06, 1, -nan, 0
0.000270058, 1.65, 4.35, 4.35, 1.0277e-05, 1, -nan, 0
0.000173388, 0.95, 1.55, 1.55, 5.002e-06, 2, 14.5, 2
0.000193357, 1.4, 2.5, 2.5, 5.701e-06, 2, 18.5, 2
0.000910453, 1, 2.05, 1.85, 6.353e-05, 34, 13.9848, 66
0.000136019, 1.25, 2.45, 2.45, 4.56e-06, 1, -nan, 0
0.000103184, 0.95, 1.85, 1.85, 2.833e-06, 1, -nan, 0
0.000108768, 1.25, 1.9, 1.9, 2.366e-06, 1, -nan, 0
0.00075065, 0.75, 1.8, 1.7, 4.3546e-05, 31, 16.1, 60
9.256e-05, 0.85, 1.6, 1.6, 2.046e-06, 1, -nan, 0
9.5913e-05, 1.45, 3.05, 3.05, 2.798e-06, 1, -nan, 0
0.000106732, 1, 2.4, 2.4, 3.556e-06, 2, 14, 2
30, 1.3, 2.6, 2.25, 0.849752, 911957, 22.2145, 1823912
0.000132612, 1.7, 2.2, 2, 3.611e-06, 2, 45.5, 2
8.0541e-05, 0.4, 0.85, 0.85, 1.383e-06, 1, -nan, 0
9.1018e-05, 1.25, 2.15, 2.15, 2.07e-06, 1, -nan, 0
8.9166e-05, 1.45, 1.85, 1.85, 1.945e-06, 1, -nan, 0
0.00010898, 1.15, 2.55, 2.55, 3.691e-06, 1, -nan, 0
0.000103043, 1.5, 1.95, 1.95, 2.487e-06, 1, -nan, 0
0.000112793, 1.2, 2.4, 2.4, 2.289e-06, 1, -nan, 0
8.079e-05, 0.55, 0.8, 0.8, 1.331e-06, 1, -nan, 0
8.6758e-05, 0.85, 1.8, 1.8, 1.53e-06, 1, -nan, 0
0.000135013, 1.05, 2.6, 2.6, 3.252e-06, 2, 19, 2
9.1666e-05, 0.85, 1.1, 1.1, 1.659e-06, 1, -nan, 0
8.2351e-05, 0.6, 1.2, 1.2, 1.711e-06, 1, -nan, 0
0.000162991, 1.35, 3.15, 3.15, 8.257e-06, 4, 14.8333, 6
0.000497547, 0.8, 2.3, 2.1, 2.8869e-05, 36, 9.75714, 70
9.0491e-05, 1.35, 3.1, 3.1, 2.147e-06, 1, -nan, 0
0.000100574, 1.2, 3.3, 3.3, 2.891e-06, 1, -nan, 0
0.000102352, 1.7, 3.05, 3.05, 2.513e-06, 1, -nan, 0
9.6014e-05, 1.45, 2.5, 2.5, 2.732e-06, 1, -nan, 0
8.7897e-05, 1, 2.4, 2.4, 2.252e-06, 1, -nan, 0
0.000148083, 0.95, 1.65, 1.55, 5.627e-06, 6, 8.5, 10
9.0556e-05, 1.05, 1.75, 1.75, 2.019e-06, 1, -nan, 0
0.000112235, 0.85, 2, 2, 2.814e-06, 2, 17, 2
7.3702e-05, 1.05, 2.05, 2.05, 1.877e-06, 1, -nan, 0
8.9478e-05, 0.65, 1.6, 1.6, 1.699e-06, 1, -nan, 0
9.6101e-05, 1.25, 2.3, 2.3, 2.214e-06, 1, -nan, 0
9.1386e-05, 0.95, 2.05, 2.05, 2.259e-06, 1, -nan, 0
8.7039e-05, 0.55, 1.4, 1.4, 1.623e-06, 1, -nan, 0
9.0637e-05, 1.05, 2.35, 2.35, 2.106e-06, 1, -nan, 0
9.27e-05, 0.95, 1.9, 1.9, 1.927e-06, 1, -nan, 0
9.9514e-05, 1.15, 3.15, 3.15, 2.546e-06, 1, -nan, 0
8.6785e-05, 0.95, 1.95, 1.95, 1.879e-06, 1, -nan, 0
9.7096e-05, 1.1, 2.8, 2.8, 3.032e-06, 1, -nan, 0
9.7684e-05, 1, 1.75, 1.75, 2.703e-06, 1, -nan, 0
8.614e-05, 0.55, 0.85, 0.85, 1.45e-06, 1, -nan, 0
9.0063e-05, 0.7, 1.6, 1.6, 1.755e-06, 1, -nan, 0
9.0944e-05, 1, 2, 2, 1.753e-06, 1, -nan, 0
0.00010057, 1.05, 2.35, 2.35, 2.513e-06, 1, -nan, 0
0.000101764, 1.2, 2.6, 2.6, 2.053e-06, 1, -nan, 0
9.4956e-05, 1.15, 1.85, 1.85, 1.928e-06, 1, -nan, 0
