C_MINT,3.4,0.00570889,7394,7981
C_MINT,4.9,0.663243,266451,530271
C_MINT, SOLUTION NOT FOUND!! - Space Overflow 16.0319,5000007,10943836
C_MINT,3.9,0.031338,26755,37357
C_MINT,3.7,7.54796,2912748,5960907
C_MINT,4.35,0.0182405,19030,19637
C_MINT,4.65,0.195274,114679,201691
C_MINT,4.8,0.0113837,13855,14745
C_MINT,2.85,0.140944,97465,132216
C_MINT,5.55,1.33267,661400,1186399
C_MINT,3.3,0.0129957,14521,15851
C_MINT,4.1,0.331811,204418,315969
C_MINT,4.15,0.0120119,13455,14017
C_MINT,4.75,0.00977153,10474,11004
C_MINT,5.15,0.00453361,5780,5779
C_MINT,3.625,0.0662808,43868,64924
C_MINT,2.95,0.00340167,4105,4204
C_MINT,4.4,0.00677404,7879,7884
C_MINT,4.75,0.00797821,8630,8991
C_MINT,3.6,3.67191,1459627,2952288
C_MINT,4.3,1.43878,661085,1173123
C_MINT,4.8,11.1753,4214935,8200389
C_MINT,4.45,0.337227,192144,289288
C_MINT,3.9,0.0052124,6737,6775
C_MINT, SOLUTION NOT FOUND!! - Space Overflow 16.6442,5000015,10932417
C_MINT,4.2,0.0227864,21522,25343
C_MINT,4.45,0.00701233,8104,8140
C_MINT,3.75,2.23553,923090,1883417
C_MINT,4.6,0.678349,418606,603163
C_MINT,3.5,0.0251737,25575,28463
C_MINT,3.6,0.0304239,29579,35027
C_MINT,4.3,0.00614483,7085,7621
C_MINT,3.4,0.0135544,13844,14858
C_MINT,4.05,0.155862,85205,139623
C_MINT,3.75,0.00585412,7239,7336
C_MINT, SOLUTION NOT FOUND!! - Space Overflow 10.6123,5000080,8789005
C_MINT,4.45,0.00956645,10103,10607
C_MINT,5.1,0.00692221,8263,8685
C_MINT,3.3,0.00793819,8871,9452
C_MINT,3.45,0.00434687,5380,5646
C_MINT,5.95,0.0740243,46719,74027
C_MINT,5.6,0.0277103,26818,27951
C_MINT, SOLUTION NOT FOUND!! - Space Overflow 15.7695,5000046,10676690
C_MINT, SOLUTION NOT FOUND!! - Space Overflow 15.4585,5000151,11215995
C_MINT,4.9,8.63435,2982044,6312702
C_MINT,3.85,0.00560145,7229,7882
C_MINT,5.35,6.87154,2591724,5322128
C_MINT, SOLUTION NOT FOUND!! - Space Overflow 13.5277,5000019,9668477
C_MINT, SOLUTION NOT FOUND!! - Space Overflow 16.3848,5000005,10699780
C_MINT,3.5,0.0081147,9387,9735
C_MINT,3.55,0.0209772,19273,19989
C_MINT,3.9,0.00846607,8450,8650
C_MINT,4.875,0.392418,214842,348748
C_MINT,4.65,0.0212051,20670,23544
C_MINT,3.8,0.0271903,26522,28880
C_MINT,4.95,0.00428773,5462,5542
C_MINT,3.7,0.0474572,33825,44251
C_MINT,3.5,0.0261767,24509,27785
C_MINT,3.4,0.0506088,42636,47137
C_MINT,4.525,0.0147404,14335,17178
C_MINT,3.3,0.00831322,8642,9506
C_MINT,4.8,0.00890605,9217,9467
C_MINT,3.55,7.73593,2938114,5866070
C_MINT,3.7,0.0212791,21619,23099
C_MINT,4,9.02996,3191865,6657315
C_MINT, SOLUTION NOT FOUND!! - Space Overflow 18.6107,5000039,13740089
C_MINT,4.35,0.011941,12997,13674
C_MINT,2.85,0.00593061,7269,7871
C_MINT,4.35,3.09207,1288072,2466732
C_MINT,4.5,0.359955,154260,321667
C_MINT,3.85,0.0114397,12900,13565
C_MINT,3.35,0.0145385,16214,16871
C_MINT,3.6,0.00613008,7466,8281
C_MINT,5,0.00515542,6061,6646
C_MINT,3.2,0.799949,451910,741602
C_MINT,4.6,0.00389646,4450,4593
C_MINT,3.55,0.00326885,4172,4225
C_MINT,3.8,0.0299565,23684,35791
C_MINT,3.25,0.00195411,2865,2908
C_MINT,4.75,0.0105225,12370,12464
C_MINT,2.5,0.0172014,16919,17925
C_MINT,4.4,0.0354313,31511,37161
C_MINT,3.1,0.21587,132121,191620
C_MINT,3.75,0.0131994,14735,15183
C_MINT,3.95,0.00499435,6169,6316
C_MINT,4.9,0.0505099,44765,48965
C_MINT,3.85,0.0108021,12473,13767
C_MINT,2.5,0.00718526,5979,6039
C_MINT,1.9,0.0057936,7194,7360
C_MINT,3.3,0.00433464,5453,5745
C_MINT,4.3,0.00522786,6162,6758
C_MINT,3.45,0.0301646,31500,33591
C_MINT,3.6,0.00532293,6415,6594
C_MINT,4.75,0.168355,100471,166264
C_MINT,3.15,0.931038,484419,811355
C_MINT,2.6,0.0255967,24159,25370
C_MINT,3.1,0.0201639,20413,22059
C_MINT,3.05,0.0140901,14168,16681
C_MINT,3.1,0.00798875,8996,9170
C_MINT,4.85,0.0317522,24149,34794
