0.000137975, 1.2, 3.4, 3.4, 4.349e-06, 1, -nan, 0
0.000499932, 1.3, 4.9, 4.7, 3.9874e-05, 16, 20.2667, 30
30, 1.45, 5.8, 4.9, 0.983897, 695548, 33.702, 1391094
0.000221054, 1.45, 3.9, 3.85, 2.0355e-05, 6, 12.3, 10
0.000238217, 1.1, 3.8, 3.5, 8.577e-06, 3, 27, 4
0.000178097, 1.45, 4.35, 4.35, 9.645e-06, 2, 14.5, 2
0.00025172, 1.5, 4.75, 4.55, 1.0401e-05, 4, 31.5, 6
0.000171445, 1.75, 4.8, 4.8, 9.131e-06, 2, 22.5, 2
0.000240834, 0.95, 2.9, 2.75, 1.5933e-05, 9, 7.5625, 16
0.0068988, 1.75, 5.55, 5.4, 0.000806627, 248, 18.9109, 494
0.000157201, 1.5, 3.3, 3.3, 5.336e-06, 1, -nan, 0
0.000184562, 1.25, 4.1, 4, 7.317e-06, 2, 15.5, 2
0.000155739, 1.35, 4.15, 4.15, 4.876e-06, 1, -nan, 0
0.000168107, 1.3, 4.75, 4.75, 1.082e-05, 1, -nan, 0
0.000164197, 1.25, 5.15, 5.15, 5.896e-06, 1, -nan, 0
0.000257265, 1.4, 3.65, 3.55, 1.5431e-05, 7, 11.1667, 12
0.00015032, 0.95, 2.95, 2.95, 3.735e-06, 1, -nan, 0
0.000160895, 1.1, 4.4, 4.4, 4.892e-06, 1, -nan, 0
0.000246619, 1.4, 4.75, 4.75, 1.6007e-05, 4, 18.3333, 6
0.00191566, 0.95, 3.65, 3.4, 0.000105062, 100, 14.4141, 198
30, 1.15, 4.4, 4.1, 2.1396, 734405, 24.4432, 1468808
0.0049024, 1.25, 4.8, 4.6, 0.00029027, 187, 20.9516, 372
0.000335875, 1.5, 4.45, 4.35, 2.4468e-05, 8, 15.0714, 14
0.00016536, 1.25, 3.9, 3.9, 6.191e-06, 1, -nan, 0
0.327826, 2.2, 6.35, 5.65, 0.0243665, 6390, 38.5177, 12778
0.000191556, 1.5, 4.2, 4.2, 6.592e-06, 1, -nan, 0
0.000213223, 1.15, 4.45, 4.45, 1.0481e-05, 2, 15, 2
0.000527805, 1.2, 3.75, 3.55, 6.1352e-05, 19, 12.25, 36
0.000724368, 1.45, 4.6, 4.5, 3.8732e-05, 18, 21.3824, 34
0.000201727, 1.55, 3.5, 3.5, 1.0555e-05, 2, 10, 2
0.000228704, 1.25, 3.6, 3.5, 1.1853e-05, 3, 17, 4
0.000172052, 1.25, 4.3, 4.3, 5.255e-06, 1, -nan, 0
0.000172071, 1.2, 3.4, 3.4, 5.426e-06, 1, -nan, 0
0.00027425, 0.95, 4.05, 3.95, 2.1756e-05, 5, 12.25, 8
0.000174839, 1.15, 3.75, 3.75, 5.535e-06, 1, -nan, 0
0.000513818, 1.8, 5.5, 5.3, 2.3066e-05, 6, 52.4, 10
0.000191688, 1.25, 4.45, 4.45, 7.055e-06, 2, 12, 2
0.000214692, 1.45, 5.1, 5.1, 1.0238e-05, 2, 15, 2
0.000172579, 1.05, 3.3, 3.3, 4.957e-06, 1, -nan, 0
0.000177063, 1.05, 3.45, 3.45, 1.2029e-05, 1, -nan, 0
0.000657842, 1.85, 5.95, 5.85, 3.6881e-05, 15, 23, 28
0.000241786, 2, 5.6, 5.6, 1.2349e-05, 3, 14, 4
30, 1.9, 7.4, 7.15, 1.91623, 533031, 28.5318, 1066060
0.00168066, 1.45, 3.4, 3.1, 8.3265e-05, 82, 13.6914, 162
0.00215727, 1.9, 4.9, 4.65, 0.000182386, 19, 26.5278, 36
