0.000292028, 1.1, 4.9, 4.85, 2.0357e-05, 6, 16.4, 10
0.000186239, 1.05, 5.65, 5.65, 7.769e-06, 1, -nan, 0
0.000253169, 1.6, 6.8, 6.65, 1.5847e-05, 4, 13.3333, 6
0.000307091, 1.3, 4.55, 4.45, 2.4442e-05, 8, 15.6429, 14
0.000169158, 0.95, 3.6, 3.6, 5.422e-06, 1, -nan, 0
0.176, 1.45, 7.5, 7.25, 0.024902, 2946, 34.6329, 5890
0.000296762, 1.85, 6.1, 5.9, 2.8877e-05, 5, 19.75, 8
0.715415, 1.55, 7.6, 6.95, 0.0548343, 16194, 40.8514, 32386
0.000510968, 1.95, 8.45, 8.35, 4.1724e-05, 8, 45.7143, 14
30, 1.6, 7.8, 7.4, 1.76461, 528062, 44.2136, 1056122
0.000250123, 1.6, 6.55, 6.55, 1.4976e-05, 2, 17.5, 2
0.00028545, 1.2, 4.5, 4.45, 1.5782e-05, 7, 11.6667, 12
0.000222385, 1.1, 4.2, 4.2, 1.05e-05, 4, 10.1667, 6
0.000269968, 1.2, 4.8, 4.75, 3.0452e-05, 6, 12.2, 10
0.000333638, 1.35, 6, 5.6, 1.1502e-05, 3, 42, 4
0.00306922, 1.1, 6, 5.45, 0.000385141, 115, 19.2325, 228
0.00129609, 1.35, 5.9, 5.7, 0.000317094, 67, 10.8333, 132
0.000371929, 1.6, 4.85, 4.85, 3.3327e-05, 6, 33.4, 10
0.00022829, 1.65, 5.8, 5.3, 1.5383e-05, 3, 15.75, 4
0.000433701, 1.4, 6.85, 6.75, 4.2248e-05, 12, 16.1818, 22
0.0115572, 1.6, 7.35, 7.1, 0.00193506, 366, 23.0534, 730
0.000687975, 1.3, 6.6, 6.45, 5.9851e-05, 27, 15.9231, 52
0.0155097, 1.75, 6.35, 6.1, 0.00338007, 655, 16.091, 1308
0.000222054, 1.15, 5.2, 5.1, 1.3091e-05, 3, 16.5, 4
0.000228863, 1.15, 5.15, 5.15, 1.0783e-05, 3, 19.75, 4
9.05893, 1.3, 6.95, 6.4, 1.36497, 321835, 18.474, 643668
3.31156, 1.55, 7.85, 7.3, 0.380669, 72613, 26.4858, 145224
30, 1.6, 6.15, 5.8, 2.04957, 353512, 29.8928, 707022
0.0131445, 1.15, 4.65, 4.25, 0.00124473, 846, 9.25325, 1690
0.00068833, 0.8, 3.8, 3.75, 2.9029e-05, 2, 7, 2
0.00252613, 1.55, 5.2, 5.05, 0.000224545, 26, 18.4, 50
0.0149232, 1.2, 5.7, 5.5, 0.00175185, 144, 23.3881, 286
0.00552419, 1.4, 6.8, 6.35, 0.00051201, 49, 26.8438, 96
0.000637986, 1.35, 5.45, 5.45, 2.4212e-05, 1, -nan, 0
0.000853466, 1.25, 4.9, 4.9, 3.8342e-05, 4, 19.1667, 6
0.000762756, 1.35, 4.6, 4.6, 3.4657e-05, 2, 28, 2
0.00081531, 1, 4.4, 4.3, 7.2858e-05, 5, 6.5, 8
0.000659655, 0.6, 2.8, 2.8, 2.9924e-05, 2, 9, 2
0.00344075, 1.5, 6.4, 6.15, 0.000645798, 44, 11.093, 86
0.000822357, 1, 5, 4.9, 7.9007e-05, 4, 10.8333, 6
0.00289994, 1.9, 5.35, 5.15, 0.000520885, 30, 19.2931, 58
0.000650558, 1.2, 5, 4.9, 4.7645e-05, 3, 16.75, 4
0.000406342, 1.8, 5.4, 5.4, 2.1374e-05, 2, 8.5, 2
3.92512, 1.8, 5.85, 5.3, 0.499964, 170763, 14.3136, 341524
0.000302456, 1.5, 7.15, 7.1, 4.6637e-05, 8, 10.6429, 14
30, 1.85, 7.7, 7.2, 2.29004, 748097, 24.5612, 1496192
30, 2, 9.7, 9.35, 1.51025, 797380, 22.354, 1594758
1.00108, 1.85, 7.4, 6.95, 0.183607, 27233, 19.2911, 54464
30, 1.95, 8.65, 8.4, 2.38829, 549022, 43.4343, 1098042
30, 2, 7.7, 7.5, 0.83484, 569083, 27.9138, 1138164
0.000279942, 1.2, 3.7, 3.4, 1.1937e-05, 4, 27.1667, 6
0.000203417, 1.45, 4.2, 4.2, 1.3865e-05, 2, 9.5, 2
0.000298279, 1.5, 6.9, 6.9, 1.682e-05, 3, 40.25, 4
0.000221181, 1.6, 5.6, 5.6, 1.41e-05, 2, 18, 2
0.000186616, 1.35, 5.85, 5.85, 7.73e-06, 1, -nan, 0
0.000201375, 1, 4.05, 4.05, 6.931e-06, 1, -nan, 0
0.000199573, 1.15, 6.5, 6.5, 1.0046e-05, 1, -nan, 0
0.000226057, 1.7, 6.95, 6.85, 1.3004e-05, 2, 20, 2
0.000224036, 0.85, 3.9, 3.85, 1.3962e-05, 4, 10.8333, 6
0.00197573, 1.3, 6.55, 6.2, 0.000262298, 81, 20.7188, 160
0.02926, 1.5, 5.9, 5.55, 0.00373076, 1024, 25.1711, 2046
30, 1.5, 7.45, 7.2, 1.96931, 723090, 28.8329, 1446178
0.00137206, 1.65, 5.3, 5.1, 0.000108398, 65, 15.4531, 128
0.000818529, 1.6, 5.35, 5.25, 6.2211e-05, 23, 22.3864, 44
0.712379, 1.65, 6.9, 6.6, 0.0166582, 15223, 29.4454, 30444
30, 1.65, 6.1, 5.75, 1.61375, 471403, 39.0574, 942804
0.00267181, 1.3, 5.9, 5.8, 0.000247664, 71, 23.3357, 140
0.381485, 1.8, 6.9, 6.45, 0.043504, 7640, 34.909, 15278
0.000379064, 0.95, 4.8, 4.75, 3.0731e-05, 6, 17.4, 10
0.123236, 2.05, 7.85, 7.35, 0.0155877, 3319, 25.1016, 6636
0.000257252, 1.6, 6.25, 6.25, 1.4066e-05, 2, 17, 2
0.000250337, 1.15, 5.5, 5.5, 1.8056e-05, 2, 10.5, 2
0.000240191, 1.3, 4.6, 4.6, 1.0314e-05, 2, 13, 2
0.00106429, 1.35, 6.35, 6.15, 0.000177583, 42, 13.3415, 82
0.0313633, 1.1, 5.35, 4.85, 0.00504624, 1606, 11.2754, 3210
0.000231392, 1.4, 5.85, 5.85, 1.249e-05, 1, -nan, 0
0.0823027, 1.75, 5.25, 4.8, 0.021019, 4476, 10.675, 8950
0.000218443, 0.75, 4.5, 4.5, 8.987e-06, 1, -nan, 0
0.000496458, 1.1, 5.4, 5.35, 3.5789e-05, 14, 14.9231, 26
0.000210087, 1.1, 4.9, 4.9, 7.616e-06, 1, -nan, 0
0.000515566, 0.85, 4.45, 4.35, 6.7017e-05, 15, 14, 28
30.0001, 1.15, 5.55, 5.25, 1.29114, 458525, 40.4927, 917048
0.000694506, 1.3, 5.75, 5.7, 7.7224e-05, 23, 15.8864, 44
0.0208269, 1.4, 5.4, 5.15, 0.00497456, 674, 8.71545, 1346
0.000208746, 1.2, 3.55, 3.55, 7.098e-06, 1, -nan, 0
0.000648443, 1.1, 5.45, 5.3, 9.979e-05, 24, 11.4348, 46
0.000420434, 1.6, 4.7, 4.7, 1.4764e-05, 2, 32.5, 2
0.00025573, 0.85, 4.4, 4.4, 1.2158e-05, 3, 12, 4
0.000222202, 1.15, 4.45, 4.45, 9.087e-06, 1, -nan, 0
0.00325538, 1.45, 5.95, 5.85, 0.000590167, 117, 15.7284, 232
0.000364822, 1.2, 4.7, 4.7, 1.3573e-05, 1, -nan, 0
