C_MINT,2.1,0.000885163,298,437,0.000636123,41,1.2198e-05,0.000194507,2.4762e-05,41,8.916e-06,62,40
C_MINT,2.15,0.000904085,359,460,0.000641793,61,2.0705e-05,0.000205345,3.9729e-05,62,1.5301e-05,84,62
C_MINT,1.4,0.000784885,151,212,0.000640595,20,9.699e-06,0.00011874,1.8662e-05,20,6.365e-06,35,20
C_MINT,1.05,0.00090806,379,516,0.000645355,49,1.7774e-05,0.000213545,3.4978e-05,50,1.2506e-05,81,49
C_MINT,0.9,0.000825702,154,242,0.000677281,26,1.0726e-05,0.000117583,2.1014e-05,23,8.601e-06,51,22
C_MINT,2.45,0.00120834,776,1211,0.000649198,106,2.9072e-05,0.000467616,6.275e-05,106,2.4354e-05,158,106
C_MINT,1.75,0.00153909,698,1542,0.000697292,210,0.000113079,0.000583427,0.000194236,143,5.7565e-05,679,152
C_MINT,1.2,0.000940736,314,432,0.000638043,41,1.8136e-05,0.000252146,3.5899e-05,42,1.3136e-05,62,41
C_MINT,2.95,0.00131962,884,1213,0.000641734,139,6.1177e-05,0.000531667,0.00010847,139,3.6561e-05,240,142
C_MINT,1.2,0.000749499,95,132,0.00064262,18,8.305e-06,8.3714e-05,1.6344e-05,19,6.53e-06,32,19
C_MINT,2.3,0.000937664,202,223,0.000779782,32,1.2207e-05,0.000124508,2.2922e-05,33,9.029e-06,38,33
C_MINT,0.75,0.00084899,125,177,0.000743915,16,5.349e-06,8.8233e-05,1.1171e-05,16,4.507e-06,24,15
C_MINT,1.15,0.000866715,128,178,0.000757713,18,7.634e-06,8.8049e-05,1.4697e-05,18,5.423e-06,30,17
C_MINT,2.2,0.00109654,344,468,0.000804142,65,2.2209e-05,0.000230165,4.2589e-05,65,1.6898e-05,94,65
C_MINT,1.7,0.0010403,275,382,0.000808492,42,1.4347e-05,0.000190119,2.8357e-05,43,1.0706e-05,61,42
C_MINT,1.25,0.000985749,197,259,0.000775501,29,1.2047e-05,0.000177657,2.304e-05,29,8.871e-06,41,28
C_MINT,1.6,0.000944664,140,175,0.000811389,23,1.0237e-05,0.000105993,1.8722e-05,23,7.369e-06,35,22
C_MINT,2.55,0.00155965,1043,1667,0.000715955,176,7.3377e-05,0.000660043,0.00013574,177,4.7824e-05,341,187
C_MINT,1.7,0.00108539,349,482,0.00073733,47,2.8241e-05,0.000279953,5.0752e-05,48,1.6178e-05,84,48
C_MINT,1.35,0.000871299,169,240,0.000711162,29,1.1865e-05,0.000129226,2.1293e-05,29,7.792e-06,41,28
C_MINT,1.8,0.000856871,251,341,0.00066867,41,1.246e-05,0.000151819,2.4535e-05,41,9.612e-06,59,40
C_MINT,0.65,0.000742726,70,79,0.000674249,8,3.856e-06,5.76e-05,7.257e-06,8,2.804e-06,11,7
C_MINT,2.55,0.000893096,299,362,0.000676008,46,1.6759e-05,0.000170703,3.2169e-05,39,1.226e-05,72,38
C_MINT,1.2,0.000881987,210,285,0.000673873,24,9.898e-06,0.000178449,2.0482e-05,24,7.529e-06,34,23
C_MINT,1.4,0.000894698,179,215,0.000698915,23,1.3243e-05,0.000161242,2.4702e-05,23,9.45e-06,31,24
C_MINT,1.8,0.000970339,406,484,0.000680078,58,2.3397e-05,0.000230802,4.2516e-05,58,1.5327e-05,78,59
C_MINT,2.3,0.000847485,258,301,0.000663173,35,1.3138e-05,0.000149601,2.4443e-05,35,8.251e-06,50,34
C_MINT,1.65,0.000881052,236,290,0.000701331,28,1.1524e-05,0.000148267,2.2231e-05,28,8.039e-06,40,28
C_MINT,1.75,0.00113194,637,949,0.000665221,100,2.8373e-05,0.000382788,5.7071e-05,101,2.284e-05,149,100
