C_MINT,2.1,0.000982961,431,561,0.000656412,72,1.9363e-05,0.000270505,3.6882e-05,72,1.5018e-05,81,71
C_MINT,2.15,0.000967414,422,503,0.000647564,68,2.9017e-05,0.000251479,4.92e-05,69,1.728e-05,90,69
C_MINT,1.4,0.000843062,182,220,0.00067077,22,1.2392e-05,0.000144537,2.0723e-05,22,6.046e-06,37,22
C_MINT,1.05,0.00100714,511,623,0.000677225,73,2.6804e-05,0.000261218,4.85e-05,74,1.7194e-05,99,73
C_MINT,0.875,0.000840473,209,284,0.000672373,39,1.2856e-05,0.000130127,2.5124e-05,36,1.1097e-05,53,35
C_MINT,2.45,0.0015351,1290,1731,0.000676111,210,4.8265e-05,0.000702473,0.000101562,210,4.6779e-05,233,210
C_MINT,1.725,0.00215974,1226,2263,0.000675994,473,0.000245812,0.000945697,0.0003921,331,0.000132724,1139,357
C_MINT,1.2,0.000960997,457,563,0.000665794,70,1.9307e-05,0.000238336,3.7954e-05,71,1.5445e-05,82,70
C_MINT,2.95,0.00177019,1017,1241,0.000677781,146,0.000153929,0.000813583,0.000225382,146,5.7441e-05,246,149
C_MINT,1.2,0.000796693,138,161,0.000678196,29,1.0049e-05,9.0755e-05,1.8856e-05,30,7.761e-06,37,30
C_MINT,2.3,0.000928383,212,223,0.000743002,32,1.5844e-05,0.00011649,3.9936e-05,33,8.246e-06,38,33
C_MINT,0.75,0.000932697,176,225,0.000796607,28,7.709e-06,0.000112063,1.5594e-05,28,6.8e-06,31,27
C_MINT,1.15,0.000891174,169,198,0.00076087,23,1.0717e-05,0.000104381,1.8282e-05,23,6.237e-06,35,22
C_MINT,2.2,0.00108266,458,567,0.000746462,98,3.1026e-05,0.000254404,5.502e-05,98,2.2429e-05,112,98
C_MINT,1.7,0.00105654,407,505,0.000751206,70,2.2753e-05,0.000245039,4.0663e-05,71,1.6028e-05,82,70
C_MINT,1.25,0.000941828,259,304,0.000743416,38,1.5948e-05,0.000159147,2.785e-05,38,9.789e-06,48,37
C_MINT,1.6,0.000943908,181,205,0.00074989,38,2.9427e-05,0.000143163,3.9524e-05,38,9.099e-06,44,37
C_MINT,2.55,0.00185224,1421,1946,0.000782911,242,0.000108735,0.000817244,0.00018589,243,6.5704e-05,376,253
C_MINT,1.7,0.00106008,440,544,0.000745053,65,3.1042e-05,0.000244265,5.15e-05,66,1.7052e-05,92,66
C_MINT,1.35,0.000933783,244,308,0.00073745,46,1.5776e-05,0.000155229,2.7625e-05,46,1.0912e-05,51,45
C_MINT,1.8,0.000982495,347,425,0.00069195,69,1.9438e-05,0.000235718,3.5922e-05,69,1.5011e-05,76,68
