C_MINT,2.1,0.000987498,298,437,0.000625377,41,0.00010199,0.000191323,0.000161186,258,3.588e-05,437,297
C_MINT,2.15,0.0010375,359,460,0.000613553,62,0.000105674,0.000216087,0.000194353,299,4.5679e-05,465,374
C_MINT,1.4,0.000826657,151,212,0.00063966,21,4.6587e-05,0.000103453,7.8027e-05,132,1.9623e-05,217,156
C_MINT,1.05,0.00105306,379,516,0.000640154,49,0.000110957,0.000217043,0.000183947,327,4.5114e-05,516,375
C_MINT,0.9,0.000842981,154,242,0.000639945,22,5.3864e-05,0.000111627,8.5788e-05,123,1.9144e-05,242,143
C_MINT,2.45,0.00152647,776,1211,0.000644081,106,0.00025039,0.000452998,0.000405639,663,9.3473e-05,1211,771
C_MINT,1.75,0.00176881,698,1542,0.000646498,147,0.000338674,0.000571989,0.000520319,544,0.000111112,1542,712
C_MINT,1.2,0.000975115,314,432,0.000632746,41,8.7949e-05,0.000182384,0.000149993,274,3.881e-05,432,313
C_MINT,2.95,0.00162774,884,1213,0.00063829,140,0.000280132,0.000488071,0.000471684,728,0.000127828,1232,888
C_MINT,1.2,0.000762819,95,132,0.000639493,18,2.9545e-05,6.9312e-05,4.957e-05,78,1.2778e-05,132,95
C_MINT,2.3,0.000931684,202,223,0.00071674,32,5.5983e-05,0.000114536,9.2879e-05,171,2.4498e-05,223,202
C_MINT,0.75,0.000866335,125,177,0.000711584,16,3.8532e-05,8.6042e-05,6.4221e-05,110,1.6116e-05,177,124
C_MINT,1.15,0.00085779,128,178,0.000705262,18,3.8507e-05,8.4436e-05,6.317e-05,111,1.5237e-05,178,127
C_MINT,2.2,0.00115953,344,468,0.00075295,66,0.000109405,0.000211736,0.000180982,280,4.6269e-05,487,357
C_MINT,1.7,0.00103629,275,382,0.000717545,42,8.1848e-05,0.000172586,0.000136519,234,3.4414e-05,382,277
C_MINT,1.25,0.000954981,197,259,0.000708919,29,6.3385e-05,0.00013449,0.000104038,169,2.6104e-05,259,199
C_MINT,1.6,0.000911625,140,175,0.000717618,23,5.1798e-05,0.000109162,7.9123e-05,118,1.716e-05,175,139
C_MINT,2.55,0.00203317,1043,1667,0.000716013,180,0.000365229,0.000675572,0.000603792,861,0.000153608,1686,1065
C_MINT,1.7,0.00113373,349,482,0.000706607,47,0.000129861,0.000215783,0.000200171,302,4.4376e-05,482,350
C_MINT,1.35,0.000915082,169,240,0.000705121,29,5.4526e-05,0.000115115,8.8042e-05,141,2.0948e-05,240,168
C_MINT,1.8,0.00095884,251,341,0.000671729,41,7.5994e-05,0.000152231,0.000125256,211,3.106e-05,341,250
C_MINT,0.65,0.00076963,70,79,0.000673996,8,2.3229e-05,5.4237e-05,3.8415e-05,63,9.881e-06,79,69
C_MINT,2.55,0.00102968,299,362,0.000667564,38,0.000101824,0.000193996,0.000158686,247,3.703e-05,362,283
C_MINT,1.2,0.000892641,210,285,0.000661785,24,5.7956e-05,0.00012622,9.833e-05,187,2.4849e-05,285,209
C_MINT,1.4,0.000909645,179,215,0.000673705,23,8.541e-05,0.000108523,0.000121416,157,2.3665e-05,215,183
C_MINT,1.8,0.00115394,406,484,0.000676709,61,0.000132045,0.00023876,0.000223362,347,6.3613e-05,497,421
C_MINT,2.3,0.000956446,258,301,0.000659129,35,8.0103e-05,0.000168266,0.000121066,176,2.4839e-05,301,209
C_MINT,1.65,0.000934663,236,290,0.00066843,29,6.9927e-05,0.000134032,0.000124412,209,3.6684e-05,309,248
C_MINT,1.75,0.0014126,637,949,0.000662871,100,0.00021026,0.000392432,0.000335908,534,7.7208e-05,949,632
C_MINT,2,0.0012593,537,699,0.000666017,73,0.00016214,0.000300511,0.000275969,454,7.1099e-05,723,546
C_MINT,0.85,0.000729338,99,107,0.000625439,11,2.5639e-05,5.6592e-05,4.3946e-05,89,1.1749e-05,107,98
C_MINT,1.45,0.000905755,235,368,0.000621459,39,7.6303e-05,0.000154805,0.000120753,185,2.5839e-05,368,223
C_MINT,1.1,0.000808331,138,191,0.000628435,21,4.0015e-05,0.000106951,6.7736e-05,118,1.7016e-05,191,137
C_MINT,2,0.000963023,313,381,0.000626747,42,9.1378e-05,0.000174223,0.000151714,269,3.9372e-05,381,310
C_MINT,2.4,0.00151229,780,1082,0.000617677,120,0.000243466,0.000459537,0.000409132,655,0.000109121,1082,779
C_MINT,2.7,0.00174844,811,1127,0.000722666,128,0.000291568,0.000511123,0.00048572,688,0.000129462,1165,860
C_MINT,1.15,0.00101565,160,202,0.000795125,28,4.8253e-05,0.000133318,8.0658e-05,132,2.1224e-05,205,164
