6.4806e-05, 1.5, 2.1, 2.1, 1.829e-06, 1, -nan, 0
6.1202e-05, 1.15, 2.15, 2.15, 1.193e-06, 1, -nan, 0
0.000108276, 0.75, 1.4, 1.4, 1.858e-06, 1, -nan, 0
0.000109128, 0.75, 1.05, 1.05, 3.707e-06, 4, 9.66667, 6
0.000125568, 0.6, 0.85, 0.85, 1.9e-06, 1, -nan, 0
0.000203708, 1.95, 2.45, 2.45, 3.407e-06, 3, 54.25, 4
0.000326085, 1.6, 2, 1.6, 6.418e-06, 4, 32.5, 6
9.6364e-05, 0.9, 1.2, 1.2, 1.716e-06, 1, -nan, 0
7.4038e-05, 1.65, 2.95, 2.95, 1.918e-06, 1, -nan, 0
6.2526e-05, 0.75, 1.2, 1.2, 1.12e-06, 1, -nan, 0
7.1286e-05, 1.15, 2.3, 2.3, 1.341e-06, 1, -nan, 0
6.2889e-05, 0.55, 0.75, 0.75, 1.049e-06, 1, -nan, 0
6.6392e-05, 0.7, 1.15, 1.15, 1.086e-06, 1, -nan, 0
7.1811e-05, 1.55, 2.2, 2.2, 1.494e-06, 1, -nan, 0
6.6209e-05, 1.25, 1.7, 1.7, 1.212e-06, 1, -nan, 0
0.000108484, 0.85, 1.25, 1.25, 1.279e-06, 1, -nan, 0
6.5009e-05, 1, 1.6, 1.6, 1.152e-06, 1, -nan, 0
6.9512e-05, 1.55, 2.55, 2.55, 1.34e-06, 1, -nan, 0
7.2513e-05, 1.05, 1.7, 1.7, 1.502e-06, 1, -nan, 0
6.3028e-05, 0.9, 1.35, 1.35, 1.142e-06, 1, -nan, 0
6.7755e-05, 1.45, 1.8, 1.8, 1.425e-06, 1, -nan, 0
5.9014e-05, 0.4, 0.65, 0.65, 1.017e-06, 1, -nan, 0
7.4405e-05, 1.25, 2.5, 2.5, 1.806e-06, 1, -nan, 0
6.5954e-05, 1.1, 1.2, 1.2, 1.044e-06, 1, -nan, 0
6.5709e-05, 0.85, 1.4, 1.4, 1.344e-06, 1, -nan, 0
8.5904e-05, 0.95, 1.8, 1.8, 2.295e-06, 2, 14.5, 2
