C_MINT,2.1,0.0194104,7174,20315
C_MINT,2.15,0.0357597,14730,38489
C_MINT,1.4,0.000787093,566,837
C_MINT,1.05,0.00209185,1419,2715
C_MINT,0.85,0.000256341,219,288
C_MINT,2.45,0.0798157,27052,85866
C_MINT,1.7,0.0263997,10374,29415
C_MINT,1.2,0.00462366,2270,5767
C_MINT,2.95,0.165008,49021,158900
C_MINT,1.2,0.00114484,734,1428
C_MINT,2.3,0.00900438,4430,10644
C_MINT,0.75,0.000334042,268,351
C_MINT,1.15,0.000962782,677,1195
C_MINT,2.2,0.0178988,7800,21582
C_MINT,1.7,0.0211735,8525,23678
C_MINT,1.25,0.00143615,982,1786
C_MINT,1.6,0.0071128,3643,8558
C_MINT,2.55,0.0232919,10627,26371
C_MINT,1.7,0.00376346,2162,4225
C_MINT,1.35,0.000301059,260,327
C_MINT,1.8,0.023825,9288,27121
C_MINT,0.65,0.000560259,368,547
C_MINT,2.5,0.0320539,11215,34883
C_MINT,1.2,0.0128341,4819,15922
C_MINT,1.4,0.00578817,3201,6848
C_MINT,1.8,0.00882629,4400,9369
C_MINT,2.3,0.00252043,1068,1320
C_MINT,1.65,0.0140046,3472,7953
C_MINT,1.75,0.00214265,1543,2180
C_MINT,1.95,0.00138856,1049,1373
C_MINT,0.85,0.000184835,134,144
C_MINT,1.45,0.000417931,369,507
C_MINT,1.1,0.00064281,522,766
C_MINT,2,0.0207696,8029,20532
C_MINT,2.4,0.00994083,4684,9302
C_MINT,2.7,0.0626608,23179,58387
C_MINT,1.15,0.000281051,251,284
C_MINT,1.05,0.00147045,1159,1790
C_MINT,1.5,0.00284472,1653,3656
C_MINT,0.9,0.000488471,406,608
C_MINT,1.5,0.0142377,5012,16310
C_MINT,1.85,0.0414547,14600,42081
C_MINT,1.55,0.000880763,607,1063
C_MINT,2.5,0.0566953,20586,62379
C_MINT,2.25,0.0348272,14284,35774
C_MINT,2.3,0.0299966,11659,34972
C_MINT,0.95,0.000374312,325,389
C_MINT,3.45,0.126336,36406,122902
C_MINT,1.65,0.00187365,1236,2118
C_MINT,1.55,0.00533204,2605,6131
C_MINT,1.65,0.0049691,2115,5800
C_MINT,2.65,0.0133765,5377,16250
C_MINT,1.25,0.0153549,5726,16056
C_MINT,1.7,0.00871276,4429,8987
C_MINT,2.4,0.0123066,5946,13188
C_MINT,2.35,0.00123453,1123,1397
C_MINT,1.1,0.00175174,907,1417
C_MINT,1.95,0.0285858,8868,32698
C_MINT,1.7,0.000283876,266,303
C_MINT,2.1,0.0468385,16434,49692
C_MINT,2.25,0.154249,41760,160535
C_MINT,1,0.00354286,1897,5008
C_MINT,1.95,0.0481186,15864,51284
C_MINT,1.35,0.034165,11151,38252
C_MINT,0.55,0.000344319,266,374
C_MINT,2.85,0.209017,56005,221679
C_MINT,2.575,0.10961,29163,111020
C_MINT,0.8,0.000152084,115,137
C_MINT,1.3,0.00430225,1978,5200
C_MINT,1.45,0.00105853,980,1312
C_MINT,1.95,0.0267502,10485,25952
C_MINT,1.55,0.00218073,1368,2846
C_MINT,2.3,0.00603517,3131,7164
C_MINT,1.7,0.000699791,576,716
C_MINT,1.85,0.00213698,1481,2350
C_MINT,1.75,0.0157724,6745,15888
C_MINT,1.7,0.0176484,6677,18476
C_MINT,2,0.0227455,8324,22636
C_MINT,1.8,0.0102034,4388,11569
C_MINT,2.4,0.00544617,3201,5950
C_MINT,1.35,0.00128528,942,1494
C_MINT,1,0.000416269,291,407
C_MINT,0.85,0.000706038,608,859
C_MINT,1.55,0.00171632,1326,1913
C_MINT,1.75,0.00946847,4559,11289
C_MINT,1.65,0.00558118,2595,6345
C_MINT,1,0.010322,4461,13048
C_MINT,1.3,0.00192523,1259,2274
C_MINT,2.45,0.001444,1339,1630
C_MINT,1.85,0.00540415,3243,6454
C_MINT,1.3,0.0197977,6259,18648
C_MINT,0.9,0.00142446,1014,1941
C_MINT,1.3,0.0130841,5498,14401
C_MINT,0.75,0.00176625,976,2244
C_MINT,0.45,0.000242815,188,250
C_MINT,1.4,0.00077497,729,968
C_MINT,1.35,0.00265451,1605,3043
C_MINT,1.35,0.000391175,370,425
C_MINT,1.55,0.0174267,6439,21181
C_MINT,1.35,0.00264969,1609,2880
C_MINT,3.15,1.77015,498544,850335
